,img,label,text,caption,gen
765,img/18420.png,0,michelle obama was voted one of the most beautiful people of 2015! by who? the national association for the blind!,a woman with a bunch with pesto out,ring and hand and ring and hair and microphone and woman and nose and hand and microphone and microphone and shirt
766,img/18469.png,1,white people in chicago at 2am,a onion to an ice work shop,girl and girl and girl and girl and cup and girl and cup and shirt and shorts and shorts and girl
767,img/18490.png,0,the rosenbergs were executed 1953 for selling nuclear secrets to russia the clintons actually sold nuclear material for development of weaponsto russia,two logs of men holding a black face holding a sign on top of a wall,tie and hair and button and button and tie and woman and hair and man and necklace and woman and glasses
768,img/18497.png,1,when you do a fat rail but you still feel down,a young child laying down with a baby in her desktop mouth,ear and ear and nose and eye and hair and hair and hair and hair and nose and hair and eye
769,img/18504.png,0,isn't it interesting that isis has run out money now that obama is no longer in office..,man and a man background a baseball sleep surrounded by another man holding his bat on a blind area of a small truck together in front of a horse boarding tires in front of a horse next to a baseball team on his bat at a field,man and man and hair and man and hair and man and photo and bush and wall and pants and shirt
770,img/18507.png,1,i pray to our lord and saviour to bless this melon,a green bear chops picture of a towels holding for space their keyboards against a stop sign,hand and man and man and hand and finger and man and finger and wall and nail and tie and hand
771,img/18524.png,0,i'm going to choke her with nuts bitches love choking on nuts,a woman sitting on a sofa with a cat is also wearing glasses and a man behind her on a cliff desktop in produce him down,tail and hair and hand and hair and hair and nose and hair and head and fur and tail and hair
772,img/18526.png,0,look at my new goat cage,a standing next to a horse,man and dog and man and man and glasses and wall and leg and hat and dog and hands and hat
773,img/18529.png,1,'' shoot them,man leaning against his phone,hand and cuff and face and nose and eye and earring and sweater and eyes and hand and eye and eye
774,img/18593.png,0,how you guys think you looks like but when pados wale pandit jee sees you,a group of men standing together while posing for a picture together,shirt and shirt and hood and jacket and man and wall and beard and watch and hair and shirt and man
775,img/18597.png,0,they stole ma chickin i stole their life,a brown animal sitting in the middle of the grass,grass and head and ear and eye and eyes and eye and ear and grass and leg and ears and nose
776,img/18632.png,1,"""muh dick"" indicates a nigger's confusion and lack of understanding",a man with large castle persons same name,hair and man and building and wall and jacket and collar and hair and man and head and wall and building
777,img/18640.png,1,"blacks are the only race to practice, ""love your enemies!"" no other race practice's it more in the name of religion look at the condition of their people and look at the condition of blacks",man one of monument his hands to have,man and ear and ear and ear and nose and button and collar and eyes and man and eye and collar
778,img/18650.png,1,i am not gay.. i am a man who turned into a woman after a bee sting and now i am attracted to men. rellly. trust me,a young man wearing an old object and butterfly talking on the phone,building and building and hair and jeans and man and purse and hand and building and sky and jeans and hand
779,img/18675.png,0,there are the apes that i helped to save,a young man or fun by a wall thing an elephant,hair and bear and hair and bear and watch and ring and head and nose and shirt and hair and bear
780,img/18679.png,1,"racist grandmoth always treat the jewish kids well, or they will put the shini curse on you",a wears woman is holding a cheese of them cupboard a piece of cheese in front of a sign,necklace and necklace and hair and ring and hair and hair and glasses and hands and watch and shirt and woman
781,img/18693.png,0,when i grow up i want to be a doctor,a little boy posing with a snow board,hat and nose and eye and ear and eye and eyes and nose and button and ear and hat and mouth
782,img/18724.png,0,cholos be like happy veteranos day ese,two young men holding up three baby and it's oriental airborne sitting near a crowd,arm and shirt and man and hand and man and sunglasses and man and arm and shirt and arm and man
783,img/18730.png,0,immigration invasion learn the difference,two kids in black you standing on the ground with their skateboards next to a snow covered ramp next to a fence,dress and tie and man and suit and jacket and man and bag and woman and man and man and ramp
784,img/18739.png,0,my feelings a new amazing anime all must suffer with my new angsty episode,a picture of two men are taking a picture of a oriental war appears to be taken,hair and hat and man and man and man and nose and shirt and ear and man and hair and wall
785,img/18790.png,0,your disability is not an obstacle,man is drapes while holding a pasta at the restaurant with a man holding a skier stand in a depicting of a refrigerator,glasses and woman and box and apron and woman and hat and woman and hat and necklace and counter and woman
786,img/18926.png,0,trump is starting wwiii turn in your guns go snort a rubber you maggot,a man wearing a hanging and tie,man and hair and tie and shirt and man and hair and suit and tie and tie and sky and hair
